0.010053,2.3006,0.060526,-0.27685,-0.05796,8.9959
0.010105,2.3005,0.060523,-0.27583,-0.05645,8.9948
0.010158,2.3005,0.06052,-0.27479,-0.054981,8.976
0.010211,2.3005,0.060517,-0.27372,-0.053551,8.9666
0.010263,2.3005,0.060514,-0.27262,-0.052158,8.9653
0.010316,2.3005,0.060512,-0.27151,-0.050802,8.9551
0.010369,2.3005,0.060509,-0.27037,-0.049485,8.9507
0.010421,2.3005,0.060506,-0.26922,-0.048207,8.9569
0.010474,2.3004,0.060503,-0.26806,-0.046969,8.9568
0.010527,2.3004,0.060501,-0.2669,-0.045771,8.952
0.010579,2.3004,0.060498,-0.26573,-0.044614,8.9599
0.010632,2.3004,0.060496,-0.26456,-0.043498,8.969
0.010684,2.3004,0.060493,-0.2634,-0.042422,8.9677
0.010737,2.3004,0.060491,-0.26225,-0.041387,8.9739
0.01079,2.3004,0.060489,-0.26112,-0.040397,8.9752
0.010842,2.3003,0.060486,-0.26001,-0.039453,8.9731
0.010895,2.3003,0.060484,-0.25892,-0.038561,8.9747
0.010948,2.3003,0.060483,-0.25786,-0.037729,8.9744
0.011,2.3003,0.060481,-0.25683,-0.03696,8.9769
0.011053,2.3003,0.060479,-0.25583,-0.036263,8.9793
0.011105,2.3003,0.060477,-0.25487,-0.035639,8.9835
0.011158,2.3003,0.060476,-0.25394,-0.035093,8.9813
0.011211,2.3003,0.060474,-0.25304,-0.034625,8.9819
0.011263,2.3002,0.060472,-0.25218,-0.034236,8.982
0.011316,2.3002,0.060471,-0.25136,-0.033926,8.9811
0.011369,2.3002,0.060469,-0.25057,-0.033695,8.978
0.011421,2.3002,0.060467,-0.24981,-0.033543,8.976
0.011474,2.3002,0.060466,-0.2491,-0.033469,8.9756
0.011527,2.3002,0.060464,-0.24842,-0.033472,8.9656
0.011579,2.3002,0.060462,-0.24778,-0.033553,8.97
0.011632,2.3001,0.060461,-0.24717,-0.033708,8.9736
0.011684,2.3001,0.060459,-0.2466,-0.033935,8.9708
0.011737,2.3001,0.060457,-0.24606,-0.034232,8.9722
0.01179,2.3001,0.060455,-0.24555,-0.034595,8.9785
0.011842,2.3001,0.060454,-0.24508,-0.035022,8.9784
0.011895,2.3001,0.060452,-0.24463,-0.035509,8.984
0.011948,2.3001,0.06045,-0.24421,-0.036052,8.9896
0.012,2.3001,0.060448,-0.24382,-0.036648,8.9954
0.012053,2.3,0.060446,-0.24345,-0.03729,8.9905
0.012105,2.3,0.060444,-0.2431,-0.037972,8.9959
0.012158,2.3,0.060442,-0.24277,-0.038691,9.0026
0.012211,2.3,0.06044,-0.24245,-0.03944,8.9997
0.012263,2.3,0.060437,-0.24214,-0.040214,9.0016
0.012316,2.3,0.060435,-0.24184,-0.041008,9.0078
0.012369,2.3,0.060433,-0.24155,-0.041814,9.0095
0.012421,2.3,0.060431,-0.24127,-0.042626,9.0118
0.012474,2.2999,0.060429,-0.24099,-0.043439,9.0164
0.012527,2.2999,0.060426,-0.24072,-0.044245,9.0116
0.012579,2.2999,0.060424,-0.24046,-0.045039,9.0097
0.012632,2.2999,0.060421,-0.24019,-0.045817,9.0091
0.012684,2.2999,0.060419,-0.23994,-0.046574,9.0143
0.012737,2.2999,0.060417,-0.23969,-0.047307,9.0098
0.01279,2.2999,0.060414,-0.23944,-0.048015,9.012
0.012842,2.2999,0.060411,-0.2392,-0.048695,9.0149
0.012895,2.2998,0.060409,-0.23898,-0.049345,9.0123
0.012948,2.2998,0.060406,-0.23876,-0.049965,9.0135
0.013,2.2998,0.060403,-0.23855,-0.050551,9.0214
0.013053,2.2998,0.0604,-0.23836,-0.051102,9.0172
0.013106,2.2998,0.060397,-0.23819,-0.051618,9.0212
0.013158,2.2998,0.060394,-0.23803,-0.052102,9.0224
0.013211,2.2998,0.060391,-0.2379,-0.052554,9.0155
0.013263,2.2998,0.060388,-0.23779,-0.05298,9.0141
0.013316,2.2997,0.060386,-0.2377,-0.053385,9.0155
0.013369,2.2997,0.060383,-0.23764,-0.053777,9.0123
0.013421,2.2997,0.06038,-0.23761,-0.05416,9.0075
0.013474,2.2997,0.060377,-0.2376,-0.05454,9.0094
0.013527,2.2997,0.060374,-0.23763,-0.054918,9.0047
0.013579,2.2997,0.060371,-0.23768,-0.055297,9.0029
0.013632,2.2997,0.060369,-0.23776,-0.055678,9.0127
0.013684,2.2997,0.060366,-0.23787,-0.056063,9.0102
0.013737,2.2996,0.060363,-0.23802,-0.056452,9.0146
0.01379,2.2996,0.06036,-0.2382,-0.056847,9.0165
0.013842,2.2996,0.060357,-0.23842,-0.057252,9.0238
0.013895,2.2996,0.060354,-0.23867,-0.057666,9.0141
0.013948,2.2996,0.060351,-0.23896,-0.058091,9.0177
0.014,2.2996,0.060348,-0.23928,-0.058527,9.0212
0.014053,2.2996,0.060345,-0.23963,-0.058975,9.0193
0.014106,2.2996,0.060342,-0.24002,-0.059435,9.0158
0.014158,2.2995,0.060339,-0.24044,-0.059908,9.0187
0.014211,2.2995,0.060336,-0.2409,-0.060394,9.0286
0.014263,2.2995,0.060333,-0.24139,-0.060893,9.0315
0.014316,2.2995,0.06033,-0.24191,-0.061405,9.0352
0.014369,2.2995,0.060327,-0.24246,-0.061928,9.0436
0.014421,2.2995,0.060323,-0.24304,-0.062459,9.0441
0.014474,2.2995,0.06032,-0.24365,-0.062994,9.0413
0.014527,2.2995,0.060317,-0.24428,-0.063532,9.0483
0.014579,2.2994,0.060313,-0.24494,-0.064069,9.0382
0.014632,2.2994,0.06031,-0.24562,-0.064603,9.0393
0.014684,2.2994,0.060306,-0.24632,-0.065131,9.0416
0.014737,2.2994,0.060303,-0.24705,-0.065652,9.0453
0.01479,2.2994,0.060299,-0.2478,-0.066161,9.0383
0.014842,2.2994,0.060295,-0.24857,-0.066657,9.0495
0.014895,2.2994,0.060292,-0.24936,-0.067136,9.0449
0.014948,2.2993,0.060288,-0.25017,-0.067598,9.0444
0.015,2.2993,0.060284,-0.251,-0.068038,9.0478
0.015053,2.2993,0.060281,-0.25184,-0.068456,9.0505
0.015106,2.2993,0.060277,-0.25271,-0.06885,9.043
0.015158,2.2993,0.060273,-0.2536,-0.069219,9.0527
0.015211,2.2993,0.06027,-0.2545,-0.069563,9.0509
0.015263,2.2993,0.060266,-0.25543,-0.069879,9.0447
0.015316,2.2993,0.060262,-0.25638,-0.070167,9.047
0.015369,2.2992,0.060259,-0.25735,-0.070425,9.048
0.015421,2.2992,0.060255,-0.25833,-0.070651,9.0486
0.015474,2.2992,0.060252,-0.25934,-0.070844,9.0518
0.015527,2.2992,0.060248,-0.26037,-0.071001,9.0582
0.015579,2.2992,0.060245,-0.26142,-0.07112,9.0538
0.015632,2.2992,0.060241,-0.26249,-0.071197,9.0595
0.015685,2.2992,0.060237,-0.26358,-0.071231,9.0697
0.015737,2.2991,0.060234,-0.26469,-0.071217,9.0774
0.01579,2.2991,0.06023,-0.26581,-0.071153,9.077
0.015842,2.2991,0.060226,-0.26695,-0.071034,9.0885
0.015895,2.2991,0.060222,-0.2681,-0.070855,9.0859
0.015948,2.2991,0.060219,-0.26926,-0.070609,9.0817
0.016,2.2991,0.060215,-0.27044,-0.070291,9.0881
0.016053,2.2991,0.060211,-0.27162,-0.069896,9.0836
0.016106,2.299,0.060207,-0.2728,-0.06942,9.0712
0.016158,2.299,0.060204,-0.27399,-0.068859,9.0783
0.016211,2.299,0.0602,-0.27518,-0.068211,9.073
0.016263,2.299,0.060196,-0.27637,-0.067475,9.0612
0.016316,2.299,0.060193,-0.27756,-0.066647,9.0634
0.016369,2.299,0.060189,-0.27874,-0.065727,9.0675
0.016421,2.299,0.060186,-0.27992,-0.064714,9.0623
0.016474,2.2989,0.060182,-0.28108,-0.063608,9.0606
0.016527,2.2989,0.060179,-0.28223,-0.062413,9.0606
0.016579,2.2989,0.060175,-0.28337,-0.061129,9.0613
0.016632,2.2989,0.060172,-0.28449,-0.059761,9.054
0.016685,2.2989,0.060169,-0.2856,-0.058312,9.0584
0.016737,2.2989,0.060166,-0.28668,-0.056785,9.0596
0.01679,2.2989,0.060163,-0.28774,-0.055185,9.0582
0.016842,2.2988,0.06016,-0.28877,-0.053517,9.0616
0.016895,2.2988,0.060157,-0.28978,-0.051787,9.0637
0.016948,2.2988,0.060154,-0.29076,-0.050002,9.069
0.017,2.2988,0.060152,-0.29171,-0.04817,9.0705
0.017053,2.2988,0.060149,-0.29263,-0.0463,9.0734
0.017106,2.2988,0.060147,-0.29352,-0.044401,9.0657
0.017158,2.2987,0.060145,-0.29437,-0.042483,9.0566
0.017211,2.2987,0.060142,-0.2952,-0.040555,9.0622
0.017263,2.2987,0.06014,-0.296,-0.038629,9.0522
